FinCoNo,FinPrdtCd,KorCoNm,FinPrdtNm,BeforeTaxInterestRate,AfterTaxInterestRate,AfterTaxInterest,BestInterestRate,JoinMember,InterestCalcMethod,ContactDepartment,HompUrl,CalTel,JoinWay,SpclCnd,MtrtInt,EtcNote,직업,학습,건강,관계,주거,사회참여,여가,재무,발급제한
10030,03202,한국산업은행,KDB Hi 자유적금,자유적립식,0.0166,0.014,-,"KDBHi입출금통장에가입한개인(개인사업자및임의단체제외)단,국민인거주자에한함",제한없음,복리,http://www.kdb.co.kr,215881500,"인터넷,스마트폰","KDBHi입출금통장에서자동이체방법으로납입하는경우,연0.10%가산",*만기후1년이내:만기일현재일반정기적금해당예금기간기본이자율의1/2*만기후1년초과:만기일현재보통예금이자율,해당없음,30,0,0,0,0,0,0,70,1
10927,010200100072,국민은행,KB 1코노미 스마트적금,정액적립식,0.016,0.0135,"33,840",실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,스마트폰,우대이율최고연0.6%p[혼生(생)남녀]-공과금자동납부:연0.1%p-1코노미카드보유:연0.1%p-외화환전실적:연0.1%p[스마트1코노미]-KB마이머니가입:연0.1%p-리브(Liiv)계좌등록가입:연0.1%p-리브메이트가입:연0.1%p,-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,KB스타뱅킹전용상품,30,0,0,0,0,0,0,70,0
10350,310010,스카이저축은행,정기적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,http://www.skysb.co.kr,15884111,"영업점,인터넷,스마트폰",-인터넷(스마트뱅킹포함)6개월~36개월창구금리+0.1%,-만기후(2019.07.01이전예금가입자):보통예금이율-만기후1개월이내(2019.07.01이후예금가입자):만기시점동일상품동일계약기간의신규약정금리-만기후1개월초과:연0.5%,최소금액:1만원이상,0,0,0,0,0,0,0,100,0
10350,310013,스카이저축은행,b-정기적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,http://www.skysb.co.kr,15884111,"인터넷,스마트폰",없음,-만기후(2019.07.01이전예금가입자):보통예금이율-만기후1개월이내(2019.07.01이후예금가입자):만기시점동일상품동일계약기간의신규약정금리-만기후1개월초과:연0.5%,최소금액:1만원이상,0,0,0,0,0,0,0,100,0
10350,310011,스카이저축은행,e-정기적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,http://www.skysb.co.kr,15884111,"인터넷,스마트폰",없음,-만기후(2019.07.01이전예금가입자):보통예금이율-만기후1개월이내(2019.07.01이후예금가입자):만기시점동일상품동일계약기간의신규약정금리-만기후1개월초과:연0.5%,최소금액:1만원이상,0,0,0,0,0,0,0,100,0
13313,31040,신한저축은행,e-자유적립적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,http://www.shinhansavings.com,16447777,인터넷,없음,-1개월이내:약정금리-1개월초과:보통예금금리,"-이자지급방식:만기일시지급-해지방법:영업점내방또는인터넷,스마트폰뱅킹접속하여해약",0,0,0,0,0,0,0,100,0
13313,31140,신한저축은행,smart-자유적립적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,http://www.shinhansavings.com,16447777,스마트폰,없음,-1개월이내:약정금리-1개월초과:보통예금금리,"-이자지급방식:만기일시지급-해지방법:영업점내방또는인터넷,스마트폰뱅킹접속하여해약",0,0,0,0,0,0,0,100,0
10020,220002201,제주은행,더탐나는적금3,정액적립식,0.016,0.0135,"33,840",개인및개인사업자,제한없음,단리,https://e-jejubank.com,15880079,"영업점,스마트폰","*거래조건에따라최고1.5%p우대금리적용①급여이체또는카드가맹점이체실적시:0.5%p②신용카드및체크카드합산사용실적에따른최고우대금리:0.6%p③신규거래고객또는기존더탐나는적금1,2가입이력시:0.30%p④모바일(JBANK,모바일웹뱅킹)으로신규시:0.10%P","-만기후1개월이내:(일반)정기적금기본이자율의50%(단,최저금리0.1%)-만기후1개월초과3개월이내:(일반)정기적금기본이자율의25%(단,최저금리0.1%)-만기후3개월초과:0.1%",월납입한도30만원이하,30,0,0,0,0,0,0,70,0
10006,1816,한국씨티은행,씨티더드림적금,자유적립식,0.016,0.0135,-,제한없음,제한없음,단리,https://www.citibank.co.kr/,15887000,"인터넷,스마트폰",매월1만원이상씨티은행입출금이자유로운예금에서이예금으로의계좌간입금자동이체를약정하시는경우5개월이체실적충족시전체계약기간동안우대이율이기본이율에0.3%추가하여적용됨,"(1)만기후1년이내:만기일당시고시한1년제정기적금고시금리의1/2(2)만기후1년초과:0.10%(연,세전)","(1)가입기간:6개월이상3년이하월단위(2)가입금액:1만원이상1백만원이하(3)매월적립횟수에관계없이최대1백만원까지적립가능.단,계약기간의3/4이경과한후적립할수있는금액의합계는그이전적립금액의50%를초과할수없음.",0,0,0,0,0,0,0,100,0
13313,31030,신한저축은행,자유적립적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,단리,http://www.shinhansavings.com,16447777,영업점,없음,-1개월이내:약정금리-1개월초과:보통예금금리,"-이자지급방식:만기일시지급-해지방법:영업점내방또는인터넷,스마트폰뱅킹접속하여해약",0,0,0,0,0,0,0,100,0
10024,21001116,경남은행,BNK더조은자유적금,자유적립식,0.0145,0.0123,-,"거래대상자는제한을두지아니한다.다만,국가및지방자치단체는이예금을거래할수없다.",제한없음,단리,https://www.knbank.co.kr/ib20/mnu/FPMDPT020000000,16008585,"인터넷,스마트폰",①오픈뱅킹서비스가입0.10%(만기까지유지)②당행입출금통장에서자동이체시입금건별0.10%③이상품신규시금리우대쿠폰을등록할경우0.20%,만기후1개월이내:일반정기예금기본이율의50%만기후1개월초과:일반정기예금기본이율의20%,1.계약기간은6개월이상2년이내월단위로한다.2.초입금1만원이상월별300만원이내에서자유롭게저축3.최대저축횟수는999회이내,0,0,0,0,0,0,0,100,0
10927,010200100070,국민은행,KB내맘대로적금,정액적립식,0.0145,0.0123,"30,668",실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,"인터넷,스마트폰","신규시다음의9가지우대이율항목중6가지를자유롭게선택하고,아래우대이율적용조건충족시항목당각연0.1%p의우대이율적용(최고연0.6%p)-우대이율항목:급여이체,카드결제계좌,자동이체저축,아파트관리비이체,KB스타뱅킹이체,장기거래,첫거래,주택청약종합저축,소중한날",-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,인터넷뱅킹/KB스타뱅킹전용상품,30,0,0,0,0,0,0,70,0
10017,01020400530001,부산은행,내맘대로 적금,자유적립식,0.0145,0.0123,-,제한없음,제한없음,단리,http://www.busanbank.co.kr,15886200,영업점,*우대이율최대0.2%-신규시우대이율0.05%및해지시우대이율최대0.15%,-만기후1년이내:가입기간별일반정기적금기본이율x50%-만기후1년초과:가입기간별일반정기적금기본이율x20%,1.가입금액:1천원이상2.가입기간:1개월이상60개월이하(일단위),0,0,0,0,0,0,0,100,0
13175,10-059-1228-0004,농협은행주식회사,법사랑플러스적금,자유적립식,0.0144,0.0122,-,개인,제한없음,단리,https://banking.nonghyup.com,16613000,영업점,"1.NH채움카드이용실적월평균10만원이상:0.1%p2.주택청약종합저축가입하고,6개월이상보유:0.1%p3.이적금가입일이당행고객정보최초등록일과동일한경우:0.1%p4.법사랑사이버랜드회원:0.1%p",만기후3개월이내:만기시점국고채1년물금리만기후1년이내:만기시점채움적금계약기간별고시금리의50%만기후1년초과:만기시점보통예금금리,"초입금5만원이상및매회1만원이상,매월5백만원이내(1인당),총불입액1억8천만원이내(1인당)자유적립(단,계약기간3/4경과후적립할수있는금액은이전적립누계액의1/2이내)",0,0,0,0,0,0,0,100,0
10510,310001,오투저축은행,정기적금,자유적립식,0.014,0.0118,-,제한없음,제한없음,단리,http://www.o2banking.com,16610022,"영업점,인터넷","-E-정기적금(인터넷가입)시0.05%우대금리(단,1년이상시적용)","1.2019년7월1일이전신규:보통예금이율2.2019년7월1일신규분부터-1개월이내:신규시점약정이율과만기시점약정이율중낮은이율-1개월초과:보통예금이율[코로나19관련대책-창구가입상품한:한시적으로만기후1개월간해당예금의동일계약기간신규약정금리적용,이후보통예금이율]",-6개월이상가입가능-단리복리구분없음[중도해지이율]1.'19년7월1일이전신규-12개월미만:해지일의보통예금이율-12개월이상:1.0%2.'19년7월1일신규분-1개월미만:보통예금이율-1~3개월미만:계약일의계약기간별약정이율의50%-3~12개월미만:60%-12개월이상:70%,0,0,0,0,0,0,0,100,0
10020,220002201,제주은행,더탐나는적금3,자유적립식,0.014,0.0118,-,개인및개인사업자,제한없음,단리,https://e-jejubank.com,15880079,"영업점,스마트폰","*거래조건에따라최고1.5%p우대금리적용①급여이체또는카드가맹점이체실적시:0.5%p②신용카드및체크카드합산사용실적에따른최고우대금리:0.6%p③신규거래고객또는기존더탐나는적금1,2가입이력시:0.30%p④모바일(JBANK,모바일웹뱅킹)으로신규시:0.10%P","-만기후1개월이내:(일반)정기적금기본이자율의50%(단,최저금리0.1%)-만기후1개월초과3개월이내:(일반)정기적금기본이자율의25%(단,최저금리0.1%)-만기후3개월초과:0.1%",월납입한도30만원이하,30,0,0,0,0,0,0,70,0
14674,01012000210000000000,주식회사 케이뱅크,주거래우대 자유적금,자유적립식,0.014,0.0118,-,만17세이상실명의개인및개인사업자,제한없음,단리,https://ib.kbanknow.com/ib20/mnu/FPMDPT010000,15221000,"인터넷,스마트폰","급여이체또는통신비자동이체,체크카드고객에게우대금리제공(최고연0.6%)",만기후-1개월이내:만기시점기본금리X50%-1개월초과~6개월이내:만기시점기본금리X30%-6개월초과:연0.20%,가입금액:1천원이상300만원이하가입기간:6개월~36개월(1인최대3계좌),30,0,0,0,0,0,0,70,0
10002,00266451,한국스탠다드차타드은행,퍼스트가계적금,정액적립식,0.014,0.0118,"29,610",개인(개인사업자포함),제한없음,단리,http://www.standardchartered.co.kr,15881599,"영업점,인터넷,스마트폰",없음,만기후1개월:약정이율의50%만기후1개월초과1년이내:약정이율의30%만기후1년초과:약정이율의10%,해당없음,30,0,0,0,0,0,0,70,0
10927,010200100080,국민은행,KB선생님든든적금,정액적립식,0.0135,0.0114,"28,553",실명의개인(개인사업자제외),제한없음,단리,http://www.kbstar.com,15889999,"영업점,스마트폰",우대이율최고연0.7%p-참교육우대이율:연0.4%p-주거래우대이율:연0.2%p-KB스타알림앱가입우대이율:연0.1%P,-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,분기별1회추가적립가능(300만원이하),0,0,0,0,0,0,0,100,0
10022,10-01-30-031-0018-0000,전북은행,JB 다이렉트적금(자유적립식),자유적립식,0.0135,0.0114,-,실명의개인(임의단체제외),제한없음,단리,https://www.jbbank.co.kr/EFINANCE_MAIN.act,15884477,"인터넷,스마트폰",추가우대금리:당행계좌간자동이체를통해이예금으로자동이체된금액에0.1%금리우대,만기후1개월이내경과분:만기일현재계약기간별정기적금(자유적립식)실행이율의1/2만기후1개월초과경과분:연0.1%,"1.초회불입금1만원이상,1인당월별최고1천만원이내2.만기직전1개월간적립합계는이전기간적립금액을초과할수없음3.인터넷뱅킹/스마트폰뱅킹가입상품",0,0,0,0,0,0,0,100,0
10477,310039,한화저축은행,e뱅킹정기적금,자유적립식,0.0135,0.0114,-,제한없음,제한없음,단리,http://www.hanwhasbank.com,326575000,"인터넷,스마트폰","인터넷뱅킹,스마트폰뱅킹전용",-만기후1개월이하:만기일기준신규약정이율-만기후1개월초과:0.1%(보통예금이율),"인터넷뱅킹,스마트폰뱅킹전용",0,0,0,0,0,0,0,100,0
10019,TD11330021000,광주은행,스마트모아Dream정기적금,정액적립식,0.013,0.011,"27,495",개인및개인사업자,제한없음,단리,http://www.kjbank.com,15883388,"인터넷,스마트폰",▶최고우대금리0.1%스마트뱅킹1년제정액정립식가입:0.1%,만기후1개월이내:만기일당시최초가입기간별고시금리의1/2만기후1개월초과:0.1%,1.가입기간:6개월이상3년제2.가입금액:월1만원이상1천만원이하(1인1계좌),30,0,0,0,0,0,0,70,0
13909,52,하나은행,주거래하나 월복리 적금,자유적립식,0.013,0.011,-,실명의개인또는개인사업자,제한없음,복리,http://www.hanabank.com,15991111,"영업점,인터넷,스마트폰",최고연1.0%-주거래하나우대(연0.5%):적금만기전전월말기준본인명의당행입출금통장을통해계약기간1/2이상이체된주거래실적1종-주거래플러스우대(연0.9%):주거래하나우대와동일요건의거래실적2종이상경우-온라인.재예치우대연최대0.1%,1개월이내:지급당시해당기간별일반정기적금기본금리1/21개월초과:지급당시해당기간별일반정기적금기본금리1/4,"1.1인1계좌만가능(급여하나월복리적금,연금하나월복리적금과중복가입불가)2.가입금액-최저1만원~300만원이하3.적립한도분기당1만원이상300만원(자유적립식)",30,0,0,0,0,0,0,70,0
10477,310037,한화저축은행,한화가족사랑정기적금,자유적립식,0.013,0.011,-,제한없음,제한없음,단리,http://www.hanwhasbank.com,326575000,영업점,없음,-만기후1개월이하:만기일기준신규약정이율-만기후1개월초과:0.1%(보통예금이율),없음,0,0,0,0,0,0,0,100,0
10927,010200300071,국민은행,KB Smart★폰적금,자유적립식,0.0125,0.0106,-,실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,스마트폰,우대이율최고연0.9%p-추천우대이율:최고연0.3%p-아이콘적립우대이율:최고연0.2%p-굿다운로더우대이율:연0.1%p-KB樂Star통장우대이율:연0.3%p,-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,KB스타뱅킹전용상품,30,0,0,0,0,0,0,70,0
10927,010200100084,국민은행,KB맑은하늘적금,자유적립식,0.0125,0.0106,-,실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,"영업점,인터넷,스마트폰","맑은하늘을위한미션별제공조건을달성하는경우각미션별우대이율적용(1년제최고연0.8%p,2년제최고연0.9%p,3년제최고연1.0%p)-종이통장줄이기미션:연0.1%p-종이서식줄이기미션:연0.2%p-대중교통미션:연0.4%p~연0.6%p-퀴즈미션:연0.1%p",-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,해당사항없음,30,0,0,0,0,0,0,70,0
